Data,Coin,Timeframe,Punteggio Long,Punteggio Short,Scenario,Entry,Stop,Target,Score,Entry TF,TP raggiunto,SL colpito,Dettagli
2025-07-03 07:00,VETUSDT,1d,0,0,long,0.02,0.02,0.02,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 179, ""direzione"": ""long""}"
2025-07-03 07:00,TRUMPUSDT,1d,0,0,long,9.02,8.84,9.38,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 136, ""direzione"": ""long""}"
2025-07-03 07:00,ARBUSDT,1d,0,0,long,0.36,0.35,0.37,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 160, ""direzione"": ""long""}"
2025-07-03 07:00,FETUSDT,1d,0,0,long,0.75,0.73,0.78,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 184, ""direzione"": ""long""}"
2025-07-03 07:00,RENDERUSDT,1d,0,0,long,3.4,3.33,3.54,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 162, ""direzione"": ""long""}"
2025-07-03 07:00,ENAUSDT,1d,0,0,long,0.28,0.28,0.3,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 174, ""direzione"": ""long""}"
2025-07-03 07:00,WLDUSDT,1d,0,0,long,0.98,0.96,1.02,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 180, ""direzione"": ""long""}"
2025-07-03 07:00,ATOMUSDT,1d,0,0,long,4.24,4.15,4.41,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 176, ""direzione"": ""long""}"
2025-07-03 07:00,FILUSDT,1d,0,0,long,2.43,2.38,2.53,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 170, ""direzione"": ""long""}"
2025-07-03 07:00,ALGOUSDT,1d,0,0,long,0.19,0.18,0.2,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 176, ""direzione"": ""long""}"
2025-07-03 07:00,SEIUSDT,1d,0,0,long,0.29,0.28,0.3,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 172, ""direzione"": ""long""}"
2025-07-03 07:00,JUPUSDT,1d,0,0,long,0.48,0.47,0.5,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 173, ""direzione"": ""long""}"
2025-07-03 07:00,BONKUSDT,1d,0,0,long,0.0,0.0,0.0,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 181, ""direzione"": ""long""}"
2025-07-03 07:01,QNTUSDT,1d,0,0,long,110.31,108.1,114.72,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 168, ""direzione"": ""long""}"
2025-07-03 07:01,INJUSDT,1d,0,0,long,11.84,11.6,12.31,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 168, ""direzione"": ""long""}"
2025-07-03 07:01,TIAUSDT,1d,0,0,long,1.64,1.6,1.7,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 168, ""direzione"": ""long""}"
2025-07-03 07:01,FORMUSDT,1d,0,0,long,2.84,2.79,2.96,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 144, ""direzione"": ""long""}"
2025-07-03 07:01,VIRTUALUSDT,1d,0,0,long,1.69,1.65,1.75,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 147, ""direzione"": ""long""}"
2025-07-03 07:01,OPUSDT,1d,0,0,long,0.58,0.57,0.61,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 160, ""direzione"": ""long""}"
2025-07-03 07:01,KAIAUSDT,1d,0,0,long,0.17,0.16,0.17,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 159, ""direzione"": ""long""}"
2025-07-03 07:01,PENGUUSDT,1d,0,0,long,0.02,0.01,0.02,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 151, ""direzione"": ""long""}"
2025-07-03 07:01,WIFUSDT,1d,0,0,long,0.94,0.92,0.97,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 175, ""direzione"": ""long""}"
2025-07-03 07:01,GRTUSDT,1d,0,0,long,0.09,0.09,0.09,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 170, ""direzione"": ""long""}"
2025-07-03 07:01,IMXUSDT,1d,0,0,long,0.47,0.46,0.49,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 160, ""direzione"": ""long""}"
2025-07-03 07:01,NEXOUSDT,1d,0,0,long,1.22,1.19,1.27,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 182, ""direzione"": ""long""}"
2025-07-03 07:01,FLOKIUSDT,1d,0,0,long,0.0,0.0,0.0,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 175, ""direzione"": ""long""}"
2025-07-03 07:01,CAKEUSDT,1d,0,0,long,2.39,2.34,2.49,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 190, ""direzione"": ""long""}"
2025-07-03 07:01,JTOUSDT,1d,0,0,long,2.2,2.16,2.29,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 183, ""direzione"": ""long""}"
2025-07-03 07:01,CRVUSDT,1d,0,0,long,0.54,0.53,0.57,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 190, ""direzione"": ""long""}"
2025-07-03 07:01,ENSUSDT,1d,0,0,long,19.68,19.29,20.47,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 163, ""direzione"": ""long""}"
2025-07-03 07:01,LDOUSDT,1d,0,0,long,0.78,0.77,0.82,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 179, ""direzione"": ""long""}"
2025-07-03 07:01,GALAUSDT,1d,0,0,long,0.02,0.01,0.02,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 171, ""direzione"": ""long""}"
2025-07-03 07:01,SANDUSDT,1d,0,0,long,0.26,0.25,0.27,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 173, ""direzione"": ""long""}"
2025-07-03 07:01,JASMYUSDT,1d,0,0,long,0.01,0.01,0.01,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 159, ""direzione"": ""long""}"
2025-07-03 07:02,IOTAUSDT,1d,0,0,long,0.17,0.16,0.17,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 165, ""direzione"": ""long""}"
2025-07-03 07:02,SYRUPUSDT,1d,0,0,long,0.55,0.54,0.57,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 133, ""direzione"": ""long""}"
2025-07-03 07:02,PYTHUSDT,1d,0,0,long,0.11,0.1,0.11,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 166, ""direzione"": ""long""}"
2025-07-03 07:02,RAYUSDT,1d,0,0,long,2.23,2.19,2.32,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 180, ""direzione"": ""long""}"
2025-07-03 07:02,ARUSDT,1d,0,0,long,5.5,5.39,5.72,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 173, ""direzione"": ""long""}"
2025-07-03 07:28,BTCUSDT,1d,0,0,long,109229.45,107044.86,113598.63,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 176, ""direzione"": ""long""}"
2025-07-03 07:28,ETHUSDT,1d,0,0,long,2595.28,2543.37,2699.09,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 169, ""direzione"": ""long""}"
2025-07-03 07:28,XRPUSDT,1d,0,0,long,2.27,2.22,2.36,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 197, ""direzione"": ""long""}"
2025-07-03 07:28,BNBUSDT,1d,0,0,long,662.03,648.79,688.51,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 189, ""direzione"": ""long""}"
2025-07-03 07:28,SOLUSDT,1d,0,0,long,155.25,152.15,161.46,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 165, ""direzione"": ""long""}"
2025-07-03 10:02,BTCUSDT,1d,0,0,long,109828.34,107631.77,114221.47,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.63, ""direzione"": null}"
2025-07-03 10:02,ETHUSDT,1d,0,0,long,2594.39,2542.5,2698.17,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.17, ""direzione"": null}"
2025-07-03 10:02,XRPUSDT,1d,0,0,long,2.29,2.24,2.38,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.37, ""direzione"": null}"
2025-07-03 10:02,BNBUSDT,1d,0,0,long,663.17,649.91,689.7,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.19, ""direzione"": null}"
2025-07-03 10:02,SOLUSDT,1d,0,0,long,155.53,152.42,161.75,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.05, ""direzione"": null}"
2025-07-03 10:08,BTCUSDT,1d,0,0,long,109905.08,107706.98,114301.28,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.63, ""direzione"": null}"
2025-07-03 10:08,ETHUSDT,1d,0,0,long,2595.73,2543.82,2699.56,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.17, ""direzione"": null}"
2025-07-03 10:08,XRPUSDT,1d,0,0,long,2.29,2.24,2.38,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.29, ""direzione"": null}"
2025-07-03 10:09,BNBUSDT,1d,0,0,long,662.99,649.73,689.51,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 3.21, ""direzione"": null}"
2025-07-03 10:09,SOLUSDT,1d,0,0,long,155.36,152.25,161.57,0,1d,0,0,"{""scenario"": ""long"", ""punteggio_totale"": 2.99, ""direzione"": null}"
