timestamp;open;high;low;close;volume
2025-06-23 05:30:00;133.54000000;133.77000000;133.37000000;133.60000000;14459.16200000
2025-06-23 05:45:00;133.59000000;134.77000000;133.55000000;134.41000000;46188.27500000
2025-06-23 06:00:00;134.41000000;134.78000000;134.21000000;134.42000000;26705.24900000
2025-06-23 06:15:00;134.43000000;134.54000000;133.96000000;134.08000000;18273.80900000
2025-06-23 06:30:00;134.09000000;134.39000000;133.89000000;133.94000000;41978.31200000
2025-06-23 06:45:00;133.95000000;134.45000000;133.58000000;134.31000000;20284.57900000
2025-06-23 07:00:00;134.31000000;135.01000000;134.27000000;134.49000000;33238.10400000
2025-06-23 07:15:00;134.49000000;134.67000000;134.19000000;134.24000000;19715.94400000
2025-06-23 07:30:00;134.25000000;134.55000000;134.02000000;134.24000000;19430.62000000
2025-06-23 07:45:00;134.24000000;134.48000000;134.12000000;134.38000000;9680.06400000
2025-06-23 08:00:00;134.38000000;134.88000000;134.15000000;134.74000000;18697.06900000
2025-06-23 08:15:00;134.75000000;134.76000000;134.28000000;134.40000000;15055.78200000
2025-06-23 08:30:00;134.39000000;134.40000000;133.94000000;134.13000000;11849.55700000
2025-06-23 08:45:00;134.14000000;134.47000000;134.01000000;134.36000000;13462.52100000
2025-06-23 09:00:00;134.35000000;134.40000000;133.83000000;133.94000000;12474.14600000
2025-06-23 09:15:00;133.94000000;134.21000000;133.44000000;133.51000000;30252.85100000
2025-06-23 09:30:00;133.50000000;134.43000000;133.50000000;134.22000000;21523.89200000
2025-06-23 09:45:00;134.22000000;134.45000000;134.11000000;134.33000000;10321.38900000
2025-06-23 10:00:00;134.34000000;134.53000000;134.06000000;134.13000000;15158.23300000
2025-06-23 10:15:00;134.13000000;134.13000000;133.63000000;133.65000000;21307.66500000
2025-06-23 10:30:00;133.65000000;133.92000000;133.30000000;133.36000000;17600.15600000
2025-06-23 10:45:00;133.36000000;134.04000000;133.36000000;133.83000000;8285.30000000
2025-06-23 11:00:00;133.82000000;134.03000000;133.52000000;133.76000000;18420.33300000
2025-06-23 11:15:00;133.77000000;133.78000000;133.25000000;133.51000000;15335.56900000
2025-06-23 11:30:00;133.50000000;134.05000000;133.43000000;133.93000000;13350.28600000
2025-06-23 11:45:00;133.93000000;134.45000000;133.69000000;134.09000000;17642.58800000
2025-06-23 12:00:00;134.10000000;134.21000000;133.76000000;133.91000000;39325.25000000
2025-06-23 12:15:00;133.92000000;134.14000000;133.80000000;134.03000000;16859.03500000
2025-06-23 12:30:00;134.02000000;135.33000000;133.94000000;134.99000000;42087.29500000
2025-06-23 12:45:00;134.99000000;135.55000000;134.83000000;135.53000000;52658.44700000
2025-06-23 13:00:00;135.53000000;135.70000000;134.39000000;134.47000000;34371.67200000
2025-06-23 13:15:00;134.46000000;134.68000000;133.82000000;133.88000000;26562.57700000
2025-06-23 13:30:00;133.89000000;137.00000000;132.91000000;136.11000000;180073.84700000
2025-06-23 13:45:00;136.12000000;136.82000000;135.37000000;136.64000000;139497.10000000
2025-06-23 14:00:00;136.65000000;137.50000000;136.36000000;136.77000000;143895.00500000
2025-06-23 14:15:00;136.78000000;136.89000000;135.28000000;135.52000000;56675.27000000
2025-06-23 14:30:00;135.51000000;135.72000000;134.78000000;135.25000000;37031.66800000
2025-06-23 14:45:00;135.25000000;135.55000000;134.57000000;134.77000000;25611.49400000
2025-06-23 15:00:00;134.77000000;135.45000000;134.62000000;135.44000000;46249.57000000
2025-06-23 15:15:00;135.43000000;135.48000000;134.03000000;134.04000000;29037.72200000
2025-06-23 15:30:00;134.05000000;134.66000000;133.68000000;133.77000000;36339.65900000
2025-06-23 15:45:00;133.77000000;133.79000000;133.15000000;133.43000000;32833.62500000
2025-06-23 16:00:00;133.44000000;133.64000000;132.12000000;132.15000000;71042.44800000
2025-06-23 16:15:00;132.15000000;132.77000000;131.42000000;131.53000000;145346.79400000
2025-06-23 16:30:00;131.53000000;132.64000000;130.68000000;132.10000000;156662.98600000
2025-06-23 16:45:00;132.09000000;132.96000000;131.65000000;132.51000000;82289.44700000
2025-06-23 17:00:00;132.52000000;134.83000000;132.26000000;133.76000000;96399.99300000
2025-06-23 17:15:00;133.76000000;136.69000000;133.72000000;136.16000000;118729.99600000
2025-06-23 17:30:00;136.15000000;137.26000000;136.15000000;136.86000000;101440.20600000
2025-06-23 17:45:00;136.86000000;137.20000000;136.10000000;136.77000000;60257.68800000
2025-06-23 18:00:00;136.77000000;139.34000000;136.77000000;138.52000000;154657.38000000
2025-06-23 18:15:00;138.52000000;139.21000000;138.08000000;138.14000000;71724.40200000
2025-06-23 18:30:00;138.15000000;139.05000000;138.12000000;138.44000000;65950.75900000
2025-06-23 18:45:00;138.44000000;138.46000000;137.80000000;138.11000000;36439.28000000
2025-06-23 19:00:00;138.12000000;138.85000000;138.07000000;138.56000000;32579.08700000
2025-06-23 19:15:00;138.57000000;139.15000000;138.28000000;138.88000000;32414.18000000
2025-06-23 19:30:00;138.87000000;140.27000000;138.56000000;138.65000000;82220.28000000
2025-06-23 19:45:00;138.65000000;140.01000000;138.38000000;139.79000000;57207.80700000
2025-06-23 20:00:00;139.79000000;140.53000000;139.21000000;140.37000000;50767.57100000
2025-06-23 20:15:00;140.37000000;142.27000000;140.20000000;141.68000000;114019.72500000
2025-06-23 20:30:00;141.67000000;141.80000000;140.77000000;141.42000000;54898.01800000
2025-06-23 20:45:00;141.43000000;141.59000000;140.47000000;140.59000000;35742.65500000
2025-06-23 21:00:00;140.60000000;141.10000000;140.48000000;140.72000000;27789.68000000
2025-06-23 21:15:00;140.73000000;141.61000000;140.62000000;140.70000000;32173.31300000
2025-06-23 21:30:00;140.70000000;141.19000000;140.48000000;141.15000000;24097.36300000
2025-06-23 21:45:00;141.15000000;141.75000000;140.86000000;140.94000000;34644.64600000
2025-06-23 22:00:00;140.94000000;145.74000000;140.93000000;145.48000000;220531.62400000
2025-06-23 22:15:00;145.48000000;146.92000000;144.74000000;146.41000000;190137.53600000
2025-06-23 22:30:00;146.42000000;146.75000000;143.85000000;144.66000000;153939.77700000
2025-06-23 22:45:00;144.67000000;145.39000000;143.92000000;144.89000000;92425.68800000
2025-06-23 23:00:00;144.89000000;145.01000000;144.21000000;144.59000000;42606.89000000
2025-06-23 23:15:00;144.60000000;145.23000000;144.35000000;144.69000000;40627.96000000
2025-06-23 23:30:00;144.69000000;145.09000000;144.44000000;144.79000000;47891.98500000
2025-06-23 23:45:00;144.79000000;144.88000000;144.35000000;144.51000000;34738.23700000
2025-06-24 00:00:00;144.51000000;144.77000000;144.22000000;144.24000000;32256.85900000
2025-06-24 00:15:00;144.24000000;144.35000000;143.54000000;143.56000000;32842.40000000
2025-06-24 00:30:00;143.56000000;143.90000000;143.24000000;143.90000000;32297.73800000
2025-06-24 00:45:00;143.90000000;143.90000000;143.02000000;143.34000000;37925.49700000
2025-06-24 01:00:00;143.34000000;143.85000000;142.97000000;143.84000000;23373.58100000
2025-06-24 01:15:00;143.83000000;144.40000000;143.57000000;144.17000000;20766.29500000
2025-06-24 01:30:00;144.17000000;144.20000000;143.41000000;143.50000000;16502.10000000
2025-06-24 01:45:00;143.49000000;143.86000000;143.21000000;143.83000000;19385.75400000
2025-06-24 02:00:00;143.82000000;143.82000000;142.51000000;142.90000000;40546.29200000
2025-06-24 02:15:00;142.90000000;142.92000000;142.31000000;142.84000000;25561.60900000
2025-06-24 02:30:00;142.83000000;143.01000000;142.59000000;142.97000000;30852.90400000
2025-06-24 02:45:00;142.98000000;143.02000000;142.42000000;142.51000000;22580.45100000
2025-06-24 03:00:00;142.51000000;142.99000000;142.46000000;142.95000000;16085.67000000
2025-06-24 03:15:00;142.94000000;143.52000000;142.89000000;143.45000000;25583.14300000
2025-06-24 03:30:00;143.45000000;143.57000000;142.85000000;143.05000000;21956.76700000
2025-06-24 03:45:00;143.05000000;143.47000000;142.97000000;143.24000000;12871.54400000
2025-06-24 04:00:00;143.23000000;143.56000000;143.09000000;143.09000000;15876.75500000
2025-06-24 04:15:00;143.09000000;143.31000000;142.84000000;143.10000000;15749.97800000
2025-06-24 04:30:00;143.09000000;143.26000000;143.05000000;143.19000000;8142.39500000
2025-06-24 04:45:00;143.20000000;143.52000000;143.08000000;143.27000000;36330.62900000
2025-06-24 05:00:00;143.27000000;143.90000000;143.15000000;143.88000000;20539.12100000
2025-06-24 05:15:00;143.87000000;144.42000000;143.66000000;144.28000000;45912.58100000
2025-06-24 05:30:00;144.27000000;145.38000000;144.05000000;145.08000000;50432.18600000
2025-06-24 05:45:00;145.08000000;145.59000000;144.94000000;145.49000000;38179.78300000
2025-06-24 06:00:00;145.48000000;145.87000000;144.77000000;145.15000000;49951.22000000
2025-06-24 06:15:00;145.16000000;145.73000000;145.11000000;145.57000000;25751.59800000
2025-06-24 06:30:00;145.58000000;146.41000000;145.52000000;146.30000000;53067.95300000
2025-06-24 06:45:00;146.29000000;146.77000000;146.01000000;146.07000000;41673.54700000
2025-06-24 07:00:00;146.08000000;146.39000000;145.64000000;145.70000000;32027.62700000
2025-06-24 07:15:00;145.69000000;146.40000000;145.61000000;145.74000000;21335.32200000
2025-06-24 07:30:00;145.73000000;145.76000000;144.39000000;144.88000000;51188.29700000
2025-06-24 07:45:00;144.88000000;144.97000000;143.86000000;144.01000000;43991.13500000
2025-06-24 08:00:00;144.01000000;144.26000000;143.57000000;144.02000000;48116.76900000
2025-06-24 08:15:00;144.02000000;144.59000000;143.42000000;144.52000000;32970.27900000
2025-06-24 08:30:00;144.53000000;144.86000000;143.70000000;143.99000000;30206.94700000
2025-06-24 08:45:00;143.99000000;144.26000000;143.64000000;144.25000000;19307.73100000
2025-06-24 09:00:00;144.24000000;144.49000000;143.86000000;144.21000000;18158.57100000
2025-06-24 09:15:00;144.21000000;145.81000000;144.07000000;145.28000000;54383.42900000
2025-06-24 09:30:00;145.27000000;145.51000000;143.73000000;144.21000000;56161.28600000
2025-06-24 09:45:00;144.22000000;144.52000000;143.92000000;143.99000000;29101.40900000
2025-06-24 10:00:00;143.98000000;144.20000000;143.63000000;143.72000000;26746.25600000
2025-06-24 10:15:00;143.72000000;144.11000000;143.49000000;143.73000000;25259.15000000
2025-06-24 10:30:00;143.72000000;144.13000000;143.30000000;143.86000000;21527.67000000
2025-06-24 10:45:00;143.85000000;144.23000000;143.77000000;144.06000000;10661.59300000
2025-06-24 11:00:00;144.06000000;144.14000000;143.43000000;143.60000000;15882.68000000
2025-06-24 11:15:00;143.60000000;144.33000000;143.02000000;144.28000000;31311.64200000
2025-06-24 11:30:00;144.28000000;144.35000000;143.91000000;144.04000000;25141.79300000
2025-06-24 11:45:00;144.04000000;144.72000000;144.03000000;144.57000000;23579.53100000
2025-06-24 12:00:00;144.56000000;144.91000000;144.50000000;144.69000000;15324.82900000
2025-06-24 12:15:00;144.69000000;144.81000000;143.90000000;144.16000000;22503.99600000
2025-06-24 12:30:00;144.15000000;144.52000000;143.72000000;144.51000000;17582.29700000
2025-06-24 12:45:00;144.52000000;144.77000000;144.27000000;144.43000000;13537.64000000
2025-06-24 13:00:00;144.42000000;144.66000000;144.26000000;144.61000000;18500.91800000
2025-06-24 13:15:00;144.61000000;145.00000000;143.96000000;144.29000000;32848.43300000
2025-06-24 13:30:00;144.30000000;144.83000000;143.48000000;144.07000000;58012.27800000
2025-06-24 13:45:00;144.07000000;144.61000000;143.44000000;144.03000000;47447.80200000
2025-06-24 14:00:00;144.03000000;144.77000000;143.90000000;144.50000000;48437.60700000
2025-06-24 14:15:00;144.50000000;145.49000000;144.41000000;145.04000000;60023.54100000
2025-06-24 14:30:00;145.04000000;145.68000000;144.75000000;145.60000000;43197.85400000
2025-06-24 14:45:00;145.60000000;145.70000000;144.78000000;144.99000000;32152.93300000
2025-06-24 15:00:00;144.99000000;145.65000000;144.78000000;144.81000000;42087.69500000
2025-06-24 15:15:00;144.81000000;144.90000000;144.30000000;144.46000000;28312.45900000
2025-06-24 15:30:00;144.47000000;144.55000000;143.61000000;143.95000000;36564.19500000
2025-06-24 15:45:00;143.94000000;144.76000000;143.89000000;144.31000000;33530.24000000
2025-06-24 16:00:00;144.31000000;144.69000000;143.77000000;144.03000000;16898.16900000
2025-06-24 16:15:00;144.03000000;145.00000000;144.03000000;144.81000000;26909.13900000
2025-06-24 16:30:00;144.81000000;145.64000000;144.17000000;145.55000000;45464.02000000
2025-06-24 16:45:00;145.55000000;146.60000000;145.14000000;146.46000000;78888.71000000
2025-06-24 17:00:00;146.46000000;146.62000000;144.83000000;144.90000000;43306.00000000
2025-06-24 17:15:00;144.89000000;145.25000000;143.94000000;144.17000000;49006.99700000
2025-06-24 17:30:00;144.16000000;144.89000000;143.91000000;144.83000000;21192.99300000
2025-06-24 17:45:00;144.84000000;145.22000000;144.58000000;144.80000000;18046.11800000
2025-06-24 18:00:00;144.81000000;145.18000000;144.08000000;144.16000000;24841.33600000
2025-06-24 18:15:00;144.15000000;144.38000000;143.50000000;144.34000000;31342.72500000
2025-06-24 18:30:00;144.34000000;144.39000000;143.93000000;144.07000000;15012.75100000
2025-06-24 18:45:00;144.08000000;144.42000000;143.67000000;143.68000000;24877.50800000
2025-06-24 19:00:00;143.68000000;143.76000000;143.21000000;143.51000000;24942.41000000
2025-06-24 19:15:00;143.52000000;143.85000000;143.28000000;143.45000000;13343.19600000
2025-06-24 19:30:00;143.45000000;143.91000000;143.25000000;143.50000000;14942.14800000
2025-06-24 19:45:00;143.50000000;143.89000000;142.84000000;143.61000000;32199.93600000
2025-06-24 20:00:00;143.61000000;143.69000000;143.23000000;143.36000000;19864.64700000
2025-06-24 20:15:00;143.36000000;144.16000000;143.19000000;144.09000000;8621.10000000
2025-06-24 20:30:00;144.09000000;144.42000000;143.97000000;144.14000000;14642.55400000
2025-06-24 20:45:00;144.15000000;145.14000000;144.15000000;145.07000000;53486.91100000
2025-06-24 21:00:00;145.07000000;145.10000000;144.42000000;144.58000000;28264.47300000
2025-06-24 21:15:00;144.58000000;145.00000000;144.52000000;144.84000000;5851.33000000
2025-06-24 21:30:00;144.84000000;145.24000000;144.84000000;145.08000000;12108.96200000
2025-06-24 21:45:00;145.08000000;145.69000000;145.08000000;145.42000000;16645.37900000
2025-06-24 22:00:00;145.41000000;145.42000000;144.74000000;145.03000000;11075.58300000
2025-06-24 22:15:00;145.04000000;145.22000000;144.40000000;144.81000000;12920.86900000
2025-06-24 22:30:00;144.82000000;144.89000000;144.42000000;144.80000000;10402.59500000
2025-06-24 22:45:00;144.80000000;145.08000000;144.66000000;144.99000000;5849.41700000
2025-06-24 23:00:00;144.99000000;145.10000000;144.48000000;144.75000000;6858.43900000
2025-06-24 23:15:00;144.76000000;145.13000000;144.67000000;145.10000000;5122.42800000
2025-06-24 23:30:00;145.10000000;145.76000000;145.08000000;145.68000000;24898.70400000
2025-06-24 23:45:00;145.69000000;145.96000000;145.61000000;145.92000000;43861.35500000
2025-06-25 00:00:00;145.93000000;146.27000000;145.48000000;146.25000000;26566.83900000
2025-06-25 00:15:00;146.25000000;146.31000000;145.63000000;145.75000000;14103.65400000
2025-06-25 00:30:00;145.75000000;145.79000000;145.02000000;145.23000000;14945.79200000
2025-06-25 00:45:00;145.24000000;146.40000000;145.14000000;146.12000000;16076.06700000
2025-06-25 01:00:00;146.11000000;146.21000000;145.73000000;145.90000000;12579.90200000
2025-06-25 01:15:00;145.89000000;146.10000000;145.07000000;145.33000000;15075.07000000
2025-06-25 01:30:00;145.33000000;146.18000000;145.10000000;146.14000000;11211.21400000
2025-06-25 01:45:00;146.13000000;146.20000000;145.73000000;145.80000000;8249.39600000
2025-06-25 02:00:00;145.81000000;146.90000000;145.62000000;146.65000000;56989.72200000
2025-06-25 02:15:00;146.65000000;146.81000000;146.19000000;146.20000000;19707.09000000
2025-06-25 02:30:00;146.21000000;146.31000000;145.77000000;145.98000000;15425.01800000
2025-06-25 02:45:00;145.99000000;146.41000000;145.84000000;145.90000000;12785.94400000
