timestamp;open;high;low;close;volume
2025-06-23 05:30:00;101514.79000000;101537.30000000;101467.33000000;101470.97000000;96.25143000
2025-06-23 05:45:00;101470.96000000;101890.00000000;101458.63000000;101771.02000000;311.52959000
2025-06-23 06:00:00;101771.01000000;101998.96000000;101771.01000000;101949.00000000;232.67529000
2025-06-23 06:15:00;101949.00000000;102064.69000000;101817.28000000;101844.87000000;178.86637000
2025-06-23 06:30:00;101844.87000000;101933.74000000;101718.57000000;101756.73000000;206.91617000
2025-06-23 06:45:00;101756.73000000;101994.62000000;101645.47000000;101940.27000000;239.70428000
2025-06-23 07:00:00;101940.28000000;102137.00000000;101886.31000000;101906.20000000;265.85540000
2025-06-23 07:15:00;101906.20000000;101922.13000000;101809.30000000;101852.41000000;74.00833000
2025-06-23 07:30:00;101852.41000000;101950.00000000;101748.31000000;101864.58000000;110.73391000
2025-06-23 07:45:00;101864.59000000;101974.15000000;101810.53000000;101931.04000000;70.00163000
2025-06-23 08:00:00;101931.04000000;102080.00000000;101835.53000000;102018.07000000;228.39471000
2025-06-23 08:15:00;102018.07000000;102018.07000000;101865.83000000;101948.97000000;212.23346000
2025-06-23 08:30:00;101948.96000000;101948.96000000;101746.61000000;101800.00000000;97.40821000
2025-06-23 08:45:00;101799.99000000;101898.00000000;101793.64000000;101881.37000000;73.11711000
2025-06-23 09:00:00;101881.38000000;101881.38000000;101642.01000000;101676.97000000;236.29921000
2025-06-23 09:15:00;101676.97000000;101722.90000000;101403.52000000;101513.81000000;240.54784000
2025-06-23 09:30:00;101513.81000000;101585.68000000;101389.09000000;101469.94000000;176.56836000
2025-06-23 09:45:00;101469.95000000;101567.67000000;101469.94000000;101567.66000000;91.41624000
2025-06-23 10:00:00;101567.66000000;101577.01000000;101359.55000000;101491.77000000;142.27541000
2025-06-23 10:15:00;101491.76000000;101491.77000000;101359.59000000;101367.74000000;95.02594000
2025-06-23 10:30:00;101367.73000000;101440.00000000;101198.68000000;101212.00000000;125.55564000
2025-06-23 10:45:00;101212.00000000;101516.77000000;101211.99000000;101463.21000000;94.80396000
2025-06-23 11:00:00;101463.22000000;101562.19000000;101350.00000000;101369.99000000;226.99216000
2025-06-23 11:15:00;101370.00000000;101399.92000000;101133.00000000;101222.10000000;190.98116000
2025-06-23 11:30:00;101222.10000000;101283.84000000;101202.22000000;101265.90000000;136.72490000
2025-06-23 11:45:00;101265.91000000;101419.80000000;101102.76000000;101289.01000000;159.17620000
2025-06-23 12:00:00;101289.00000000;101304.00000000;101153.84000000;101185.03000000;146.26865000
2025-06-23 12:15:00;101185.06000000;101225.63000000;101112.06000000;101175.13000000;106.08053000
2025-06-23 12:30:00;101175.13000000;101473.95000000;101137.67000000;101386.75000000;119.85706000
2025-06-23 12:45:00;101386.75000000;101684.70000000;101386.74000000;101684.70000000;161.90195000
2025-06-23 13:00:00;101684.70000000;101684.70000000;101275.44000000;101291.42000000;224.09305000
2025-06-23 13:15:00;101291.43000000;101339.63000000;101090.38000000;101136.94000000;127.36697000
2025-06-23 13:30:00;101136.94000000;102345.67000000;100792.16000000;101999.99000000;725.69754000
2025-06-23 13:45:00;102000.00000000;102480.06000000;101816.19000000;102354.14000000;609.05552000
2025-06-23 14:00:00;102354.15000000;102613.09000000;102084.65000000;102259.07000000;533.89073000
2025-06-23 14:15:00;102259.07000000;102344.00000000;101823.52000000;101823.53000000;308.56222000
2025-06-23 14:30:00;101823.52000000;101976.40000000;101496.00000000;101788.20000000;429.28486000
2025-06-23 14:45:00;101788.20000000;101912.89000000;101534.28000000;101624.39000000;243.69444000
2025-06-23 15:00:00;101624.39000000;102060.25000000;101624.39000000;102011.12000000;185.16059000
2025-06-23 15:15:00;102011.11000000;102024.00000000;101500.00000000;101540.02000000;170.79197000
2025-06-23 15:30:00;101540.01000000;101788.00000000;101417.59000000;101580.00000000;165.27427000
2025-06-23 15:45:00;101579.99000000;101586.21000000;101301.20000000;101420.70000000;194.68465000
2025-06-23 16:00:00;101420.71000000;101453.35000000;101075.02000000;101075.02000000;204.93783000
2025-06-23 16:15:00;101075.03000000;101075.03000000;100200.00000000;100272.18000000;735.87374000
2025-06-23 16:30:00;100272.17000000;100721.17000000;99613.33000000;100569.23000000;770.41796000
2025-06-23 16:45:00;100569.23000000;100921.69000000;100222.32000000;100692.10000000;789.69848000
2025-06-23 17:00:00;100692.10000000;101635.18000000;100500.22000000;101277.36000000;510.52026000
2025-06-23 17:15:00;101277.37000000;102304.60000000;101243.21000000;102080.74000000;732.94212000
2025-06-23 17:30:00;102080.74000000;102690.00000000;102080.74000000;102374.16000000;899.78829000
2025-06-23 17:45:00;102374.17000000;102533.65000000;102012.00000000;102484.02000000;360.88557000
2025-06-23 18:00:00;102484.02000000;103013.18000000;102387.72000000;102861.77000000;754.68070000
2025-06-23 18:15:00;102861.77000000;103185.90000000;102637.53000000;102637.73000000;342.86447000
2025-06-23 18:30:00;102637.72000000;103300.00000000;102615.76000000;103056.64000000;428.19132000
2025-06-23 18:45:00;103056.63000000;103137.94000000;102863.81000000;102933.78000000;200.43431000
2025-06-23 19:00:00;102933.77000000;103170.67000000;102911.48000000;103036.97000000;184.71912000
2025-06-23 19:15:00;103036.97000000;103058.99000000;102788.00000000;102858.58000000;141.23563000
2025-06-23 19:30:00;102858.59000000;103084.00000000;102676.94000000;102729.80000000;210.71141000
2025-06-23 19:45:00;102729.81000000;103230.76000000;102677.16000000;103161.29000000;228.47129000
2025-06-23 20:00:00;103161.30000000;103372.51000000;102880.00000000;103324.02000000;326.44909000
2025-06-23 20:15:00;103324.02000000;103824.01000000;103301.42000000;103739.61000000;552.29981000
2025-06-23 20:30:00;103739.62000000;103911.50000000;103609.03000000;103880.01000000;352.02417000
2025-06-23 20:45:00;103880.01000000;103915.50000000;103644.08000000;103739.99000000;162.99939000
2025-06-23 21:00:00;103740.00000000;103943.07000000;103716.77000000;103915.77000000;176.61071000
2025-06-23 21:15:00;103915.78000000;104214.28000000;103689.13000000;103710.37000000;369.32272000
2025-06-23 21:30:00;103710.37000000;103852.83000000;103624.19000000;103666.14000000;359.59462000
2025-06-23 21:45:00;103666.15000000;103849.40000000;103634.19000000;103705.52000000;149.35081000
2025-06-23 22:00:00;103705.52000000;105546.49000000;103697.06000000;105323.83000000;1418.91595000
2025-06-23 22:15:00;105323.84000000;106019.97000000;104975.65000000;105987.88000000;1046.64891000
2025-06-23 22:30:00;105988.00000000;106074.20000000;104870.70000000;105114.68000000;860.97790000
2025-06-23 22:45:00;105114.69000000;105660.61000000;104882.88000000;105538.19000000;721.09275000
2025-06-23 23:00:00;105538.17000000;105665.05000000;105232.49000000;105261.89000000;381.57384000
2025-06-23 23:15:00;105261.89000000;105500.00000000;105115.65000000;105449.12000000;351.22863000
2025-06-23 23:30:00;105449.11000000;105643.70000000;105362.70000000;105396.01000000;335.74214000
2025-06-23 23:45:00;105396.01000000;105550.01000000;105283.80000000;105333.93000000;186.82367000
2025-06-24 00:00:00;105333.94000000;105500.00000000;105229.38000000;105229.38000000;167.74473000
2025-06-24 00:15:00;105229.38000000;105332.00000000;105141.05000000;105151.50000000;174.07898000
2025-06-24 00:30:00;105151.50000000;105200.45000000;105000.00000000;105046.51000000;235.83788000
2025-06-24 00:45:00;105046.51000000;105234.68000000;104909.69000000;105132.59000000;297.76993000
2025-06-24 01:00:00;105132.59000000;105212.27000000;104966.99000000;105113.85000000;173.62449000
2025-06-24 01:15:00;105113.86000000;105221.07000000;104975.70000000;105164.34000000;144.84073000
2025-06-24 01:30:00;105164.33000000;105179.05000000;105004.54000000;105073.98000000;65.67583000
2025-06-24 01:45:00;105073.98000000;105499.99000000;105063.37000000;105450.76000000;217.15004000
2025-06-24 02:00:00;105450.75000000;105450.75000000;104827.26000000;104930.61000000;197.62629000
2025-06-24 02:15:00;104930.61000000;105031.71000000;104729.69000000;105013.68000000;169.46880000
2025-06-24 02:30:00;105013.69000000;105050.00000000;104849.99000000;105033.36000000;98.55077000
2025-06-24 02:45:00;105033.36000000;105033.36000000;104743.14000000;104753.80000000;392.05588000
2025-06-24 03:00:00;104753.80000000;104988.00000000;104720.82000000;104877.06000000;214.13778000
2025-06-24 03:15:00;104877.05000000;105127.94000000;104833.79000000;104989.21000000;166.57431000
2025-06-24 03:30:00;104989.21000000;105082.13000000;104885.40000000;104904.00000000;77.07759000
2025-06-24 03:45:00;104904.00000000;104983.88000000;104863.25000000;104919.60000000;89.92853000
2025-06-24 04:00:00;104919.60000000;104959.24000000;104764.23000000;104764.24000000;94.35906000
2025-06-24 04:15:00;104764.23000000;104950.54000000;104704.91000000;104893.21000000;101.06246000
2025-06-24 04:30:00;104893.20000000;104928.18000000;104790.19000000;104811.14000000;62.98523000
2025-06-24 04:45:00;104811.14000000;104932.00000000;104750.93000000;104826.14000000;70.50859000
2025-06-24 05:00:00;104826.13000000;105105.43000000;104826.13000000;105077.52000000;161.05590000
2025-06-24 05:15:00;105077.52000000;105213.24000000;104926.70000000;105131.65000000;169.87869000
2025-06-24 05:30:00;105131.65000000;105382.22000000;105121.68000000;105330.05000000;216.37691000
2025-06-24 05:45:00;105330.06000000;105426.48000000;105264.70000000;105396.54000000;253.64692000
2025-06-24 06:00:00;105396.54000000;105520.00000000;105244.84000000;105416.32000000;352.42958000
2025-06-24 06:15:00;105416.33000000;105528.67000000;105390.96000000;105493.01000000;203.99987000
2025-06-24 06:30:00;105493.02000000;105791.67000000;105485.00000000;105693.71000000;268.68666000
2025-06-24 06:45:00;105693.72000000;105811.00000000;105609.90000000;105655.23000000;178.14111000
2025-06-24 07:00:00;105655.23000000;105732.81000000;105465.26000000;105486.27000000;155.15439000
2025-06-24 07:15:00;105486.26000000;105777.00000000;105420.97000000;105608.48000000;239.10315000
2025-06-24 07:30:00;105608.48000000;105623.89000000;105088.00000000;105263.90000000;306.99604000
2025-06-24 07:45:00;105263.91000000;105283.50000000;104900.00000000;104933.74000000;324.59531000
2025-06-24 08:00:00;104933.74000000;105057.36000000;104689.26000000;104831.99000000;330.20716000
2025-06-24 08:15:00;104832.00000000;105066.81000000;104622.02000000;105066.81000000;254.77167000
2025-06-24 08:30:00;105066.81000000;105167.24000000;104876.47000000;105044.21000000;193.68028000
2025-06-24 08:45:00;105044.22000000;105109.71000000;104915.06000000;104996.77000000;91.03338000
2025-06-24 09:00:00;104996.78000000;105288.88000000;104968.25000000;105105.60000000;158.97466000
2025-06-24 09:15:00;105105.42000000;105571.40000000;105060.00000000;105396.31000000;161.94311000
2025-06-24 09:30:00;105396.31000000;105472.54000000;105212.58000000;105301.48000000;151.71835000
2025-06-24 09:45:00;105301.48000000;105307.85000000;105170.58000000;105198.98000000;69.12296000
2025-06-24 10:00:00;105198.99000000;105287.96000000;105110.71000000;105174.22000000;117.31401000
2025-06-24 10:15:00;105174.22000000;105315.97000000;105108.56000000;105147.14000000;95.22373000
2025-06-24 10:30:00;105147.13000000;105351.00000000;105069.23000000;105264.93000000;87.94619000
2025-06-24 10:45:00;105264.92000000;105300.00000000;105221.99000000;105281.99000000;40.17001000
2025-06-24 11:00:00;105281.98000000;105383.83000000;105140.00000000;105180.27000000;106.09182000
2025-06-24 11:15:00;105180.26000000;105358.89000000;105001.60000000;105358.88000000;153.85594000
2025-06-24 11:30:00;105358.88000000;105428.03000000;105105.42000000;105173.10000000;126.31675000
2025-06-24 11:45:00;105173.11000000;105270.48000000;105148.71000000;105170.00000000;78.49438000
2025-06-24 12:00:00;105169.99000000;105295.79000000;105161.98000000;105217.25000000;105.81664000
2025-06-24 12:15:00;105217.25000000;105238.73000000;104990.54000000;105068.50000000;94.03537000
2025-06-24 12:30:00;105068.50000000;105180.00000000;104968.43000000;105179.99000000;141.61378000
2025-06-24 12:45:00;105179.99000000;105306.54000000;105049.01000000;105205.47000000;89.03233000
2025-06-24 13:00:00;105205.47000000;105240.00000000;105073.20000000;105211.81000000;91.52632000
2025-06-24 13:15:00;105211.82000000;105390.27000000;104995.00000000;105105.44000000;258.75850000
2025-06-24 13:30:00;105105.44000000;105281.00000000;104800.98000000;105059.95000000;313.87672000
2025-06-24 13:45:00;105059.99000000;105291.00000000;104826.52000000;105065.44000000;234.95468000
2025-06-24 14:00:00;105065.45000000;105285.71000000;104950.80000000;105220.01000000;219.87392000
2025-06-24 14:15:00;105220.01000000;105543.00000000;105156.00000000;105383.83000000;290.73408000
2025-06-24 14:30:00;105383.83000000;105628.92000000;105270.00000000;105620.41000000;217.69195000
2025-06-24 14:45:00;105620.40000000;105665.52000000;105343.37000000;105517.50000000;182.40776000
2025-06-24 15:00:00;105517.50000000;105731.92000000;105517.50000000;105580.10000000;207.51600000
2025-06-24 15:15:00;105580.10000000;105729.30000000;105515.52000000;105662.80000000;142.15820000
2025-06-24 15:30:00;105662.81000000;105675.41000000;105190.70000000;105250.01000000;207.84276000
2025-06-24 15:45:00;105250.01000000;105458.77000000;105153.01000000;105244.73000000;135.89171000
2025-06-24 16:00:00;105244.72000000;105439.77000000;105172.64000000;105253.94000000;119.22697000
2025-06-24 16:15:00;105253.93000000;105490.50000000;105223.55000000;105415.44000000;105.47889000
2025-06-24 16:30:00;105415.45000000;105881.41000000;105394.11000000;105823.99000000;180.77766000
2025-06-24 16:45:00;105824.00000000;106268.00000000;105739.21000000;106225.26000000;620.05762000
2025-06-24 17:00:00;106225.25000000;106290.00000000;105895.58000000;105940.32000000;279.01666000
2025-06-24 17:15:00;105940.32000000;106018.98000000;105609.80000000;105673.47000000;186.50389000
2025-06-24 17:30:00;105673.48000000;106069.15000000;105635.85000000;106069.15000000;123.72425000
2025-06-24 17:45:00;106069.14000000;106153.80000000;105972.59000000;106046.69000000;99.71038000
2025-06-24 18:00:00;106046.69000000;106088.96000000;105874.59000000;105877.08000000;79.06959000
2025-06-24 18:15:00;105877.08000000;105895.59000000;105637.00000000;105844.89000000;108.52546000
2025-06-24 18:30:00;105844.90000000;105849.31000000;105682.37000000;105713.90000000;63.60911000
2025-06-24 18:45:00;105713.89000000;105819.28000000;105523.80000000;105533.73000000;83.35187000
2025-06-24 19:00:00;105533.73000000;105554.42000000;105309.27000000;105365.80000000;104.14706000
2025-06-24 19:15:00;105365.80000000;105549.40000000;105365.79000000;105466.45000000;59.13432000
2025-06-24 19:30:00;105466.45000000;105651.59000000;105420.00000000;105451.26000000;58.84002000
2025-06-24 19:45:00;105451.25000000;105677.82000000;105270.48000000;105643.19000000;95.22712000
2025-06-24 20:00:00;105643.20000000;105643.20000000;105435.45000000;105469.12000000;41.49593000
2025-06-24 20:15:00;105469.12000000;105844.00000000;105469.11000000;105813.86000000;76.93989000
2025-06-24 20:30:00;105813.87000000;105948.81000000;105744.85000000;105885.60000000;83.16369000
2025-06-24 20:45:00;105885.60000000;106098.00000000;105885.59000000;106087.30000000;101.56539000
2025-06-24 21:00:00;106087.30000000;106087.31000000;105729.95000000;105834.60000000;95.46137000
2025-06-24 21:15:00;105834.60000000;106049.70000000;105834.60000000;105978.20000000;64.57915000
2025-06-24 21:30:00;105978.21000000;106040.50000000;105811.85000000;105922.14000000;77.36707000
2025-06-24 21:45:00;105922.15000000;106119.11000000;105922.15000000;105989.05000000;85.89325000
2025-06-24 22:00:00;105989.04000000;105989.04000000;105734.38000000;105881.32000000;80.85970000
2025-06-24 22:15:00;105881.32000000;105973.99000000;105801.18000000;105932.73000000;49.75596000
2025-06-24 22:30:00;105932.74000000;105954.91000000;105819.27000000;105926.86000000;37.72763000
2025-06-24 22:45:00;105926.87000000;106025.92000000;105898.07000000;106025.39000000;47.00024000
2025-06-24 23:00:00;106025.39000000;106028.00000000;105828.57000000;105864.66000000;62.20061000
2025-06-24 23:15:00;105864.67000000;105864.67000000;105774.90000000;105837.89000000;54.34256000
2025-06-24 23:30:00;105837.90000000;105935.10000000;105804.06000000;105907.13000000;53.59400000
2025-06-24 23:45:00;105907.14000000;106083.00000000;105868.62000000;106083.00000000;81.62849000
2025-06-25 00:00:00;106083.00000000;106450.00000000;106021.88000000;106438.21000000;185.46386000
2025-06-25 00:15:00;106438.20000000;106438.21000000;106090.58000000;106152.91000000;98.23363000
2025-06-25 00:30:00;106152.90000000;106157.60000000;105808.03000000;105939.41000000;116.07884000
2025-06-25 00:45:00;105940.00000000;106470.21000000;105934.70000000;106407.34000000;192.51708000
2025-06-25 01:00:00;106407.34000000;106463.45000000;106300.00000000;106404.87000000;153.90802000
